"PROVRE","EDAD_r","DEPRE","ndef"
2,79,11,70.0348757450293
2,79,9,79.923794022756
2,79,2,52.526156808772
2,79,4,70.0683532190948
2,79,6,61.2805162769006
2,79,7,63.4691061439328
2,80,10,47.3686350460921
2,80,5,58.1664769783959
2,80,3,72.1295124565493
2,80,15,79.6654316684276
2,80,6,66.7467130194934
2,80,13,80.7419915558388
2,80,9,63.5490479910084
2,80,1,71.0879023736482
2,80,14,86.1247909928947
2,80,11,79.6654316684276
2,80,4,64.6244697232774
2,80,7,55.9811141453815
2,80,12,82.8951113306611
2,80,8,32.2967966223355
2,80,2,59.2107938076151
2,81,5,81.8005208013929
2,81,7,72.9167793366404
2,81,1,59.6885284861843
2,81,4,59.6877008675602
2,81,14,78.4407777712344
2,81,2,76.2311783973968
2,81,9,72.9535317455803
2,81,13,67.3927809020465
2,81,15,89.4887746404224
2,81,8,39.7727887290766
2,81,10,78.4407777712344
2,81,12,89.4887746404224
2,81,11,79.5455774581532
2,81,6,50.8207855982646
2,81,3,72.9167793366404
2,82,2,63.9962335881451
2,82,12,81.3511443917099
2,82,8,58.5728239620311
2,82,6,73.7583709151503
2,82,13,70.5043251394819
2,82,10,66.1655974385907
2,82,4,59.6860228594753
2,82,14,95.4520094196062
2,82,1,67.2833586945384
2,82,9,87.9035198321309
2,82,11,92.1979636439379
2,82,5,66.2022949413298
2,82,7,84.6051901673783
2,82,15,78.0970986160415
2,82,3,88.9439178682695
2,83,3,80.3291144087681
2,83,9,79.2835271591826
2,83,7,93.3554572858657
2,83,2,58.6185429469389
2,83,10,68.3883001047621
2,83,1,72.7661893181299
2,83,15,91.1844001396827
2,83,5,79.2875367984252
2,83,13,89.0133429934998
2,83,4,78.1954177106075
2,83,6,77.0725286894938
2,83,14,90.0988715665913
2,83,11,89.0133429934998
2,83,12,80.3291144087681
2,83,8,49.9343143622072
2,84,6,86.7943151218228
2,84,14,87.8792440608456
2,84,15,90.0491019388912
2,84,11,82.4545993657317
2,84,3,92.2189598169367
2,84,13,101.983320268142
2,84,5,73.816085861233
2,84,1,79.2387696625584
2,84,2,82.4545993657317
2,84,7,104.153178146187
2,84,8,46.6519443779798
2,84,4,78.1522234201614
2,84,12,86.7943151218228
2,84,10,62.9258784633215
2,84,9,82.4961591436378
2,85,14,90.6884757508656
2,85,7,95.006974596145
2,85,8,39.9461143188337
2,85,9,74.5316525130647
2,85,1,83.1719936239493
2,85,15,99.3254734414243
2,85,2,72.3348556584286
2,85,5,97.220115435323
2,85,4,78.8502772551842
2,85,6,69.0959815244691
2,85,12,86.3699769055863
2,85,10,72.3348556584286
2,85,11,79.8922286376673
2,85,13,96.0865993074648
2,85,3,83.1311027716268
2,86,11,86.4762072676463
2,86,6,88.6654783377133
2,86,9,93.0909176655881
2,86,13,96.3279270829477
2,86,1,68.9959600247232
2,86,8,51.4478701465744
2,86,5,79.9527137435559
2,86,10,82.0976651275123
2,86,3,70.0566742421438
2,86,7,102.895740293149
2,86,4,64.614368219255
2,86,12,99.6118336880482
2,86,15,83.1923006625458
2,86,2,81.0030295924788
2,86,14,112.74746010845
2,87,10,72.7272785013335
2,87,9,91.2264264663001
2,87,12,103.120768024279
2,87,1,64.0749262822461
2,87,7,96.6078774122191
2,87,8,36.9063801350051
2,87,13,117.232031017075
2,87,11,87.9240232628061
2,87,2,66.2143878892738
2,87,14,102.035286255602
2,87,3,83.5820961880997
2,87,6,70.5563149639802
2,87,4,76.0200448990495
2,87,5,59.7346095885159
2,87,15,75.9837238073633
2,88,3,85.9823713601182
2,88,10,74.159795298102
2,88,13,107.477964200148
2,88,6,88.1319306441212
2,88,8,46.2155246060635
2,88,4,77.4211247280376
2,88,15,72.010236014099
2,88,1,66.6691151468384
2,88,11,89.2067102861227
2,88,2,84.9075917181167
2,88,5,74.2009266321553
2,88,7,97.8049474221345
2,88,9,74.1971742271837
2,88,14,96.730167780133
2,88,12,83.8328120761153
2,89,13,99.5046239356704
2,89,4,64.1558546741384
2,89,6,79.6036991485363
2,89,12,77.3924852832992
2,89,11,99.5046239356704
2,89,15,77.3924852832992
2,89,3,77.3924852832992
2,89,7,97.2934100704333
2,89,8,39.8018495742682
2,89,14,75.1812714180621
2,89,9,61.945194873931
2,89,10,63.0195951592579
2,89,2,68.5476298223507
2,89,5,74.1167491579258
2,89,1,82.9613072164099
2,90,5,67.239730086617
2,90,3,62.7957389837857
2,90,11,61.6940593524912
2,90,4,67.234581054618
2,90,9,61.7251551485358
2,90,6,61.6940593524912
2,90,7,72.7108556654361
2,90,10,77.117574190614
2,90,8,35.2537482014236
2,90,13,93.6427686600313
2,90,14,80.4226130844975
2,90,15,92.5410890287368
2,90,1,59.5199626083921
2,90,2,82.6259723470864
2,90,12,90.3377297661478
2,91,9,53.783697421569
2,91,7,60.339043465189
2,91,12,64.7273375353845
2,91,15,62.5331905002867
2,91,5,68.0562833005038
2,91,1,66.9544021723369
2,91,13,81.1834402986179
2,91,8,34.0092790440156
2,91,6,64.7273375353845
2,91,4,48.2943089761532
2,91,3,58.1448964300912
2,91,2,71.3097786406779
2,91,11,64.7273375353845
2,91,14,78.9892932635201
2,91,10,60.339043465189
2,92,4,41.7885696036142
2,92,1,58.284865761007
2,92,15,48.363646426352
2,92,6,61.5537318153571
2,92,7,64.8512531626084
2,92,13,62.6529055977742
2,92,8,27.4793445604273
2,92,14,53.8595153384375
2,92,3,57.1570366856888
2,92,5,42.8915533198763
2,92,10,35.1735610373469
2,92,11,60.45455803294
2,92,2,49.4628202087691
2,92,9,39.5902008525834
2,92,12,54.9586891208546
2,93,15,34.9703798772242
2,93,11,46.9914479600201
2,93,3,42.620150475367
2,93,7,45.8986235888568
2,93,1,53.5747337807955
2,93,6,49.1770967023466
2,93,13,69.9407597544485
2,93,10,20.7636630521019
2,93,2,53.5483941869996
2,93,9,30.6145053171642
2,93,14,55.7340429293261
2,93,5,36.0832060255635
2,93,8,14.2067168251223
2,93,4,31.7070558587458
2,93,12,50.2699210735099
2,94,1,44.2692106693548
2,94,15,36.50414300143
2,94,3,36.50414300143
2,94,8,21.0175368796112
2,94,4,32.0947327156527
2,94,5,24.3495928913218
2,94,12,45.3536322138979
2,94,13,57.5216798810412
2,94,2,40.928887607664
2,94,9,34.3090548569311
2,94,6,40.928887607664
2,94,7,43.1412599107809
2,94,11,23.2299091827282
2,94,10,21.0175368796112
2,94,14,48.6721906685734
2,95,5,18.4173350679711
2,95,14,42.228112363849
2,95,9,31.4162180550166
2,95,4,29.2488216133925
2,95,1,35.7490554326217
2,95,10,25.9865306854455
2,95,11,36.8142518043812
2,95,8,11.9104932308292
2,95,2,48.7247450352104
2,95,3,32.4831633568069
2,95,12,27.0693027973391
2,95,15,24.903758573552
2,95,7,28.1520749092327
2,95,13,49.807517147104
2,95,6,34.6487075805941
2,96,3,18.2712519293131
2,96,10,18.2712519293131
2,96,14,32.2433857576114
2,96,1,32.2592457604435
2,96,15,23.6451495555817
2,96,9,24.7323887225092
2,96,4,19.3552790795451
2,96,13,39.7668424343874
2,96,11,31.1686062323577
2,96,8,10.7477952525371
2,96,12,25.7947086060891
2,96,2,49.4398581616708
2,96,5,22.5828882610714
2,96,6,27.9442676565965
2,96,7,30.093826707104
2,97,14,38.6507429065501
2,97,10,9.66268572663753
2,97,11,25.7671619377001
2,97,9,15.038420494134
2,97,12,32.2089524221251
2,97,3,23.6198984428917
2,97,4,13.9638844240536
2,97,6,26.8407936851042
2,97,8,6.44179048442502
2,97,5,16.1134082555501
2,97,1,24.7056765406109
2,97,15,24.6935301902959
2,97,7,28.9880571799126
2,97,2,26.8407936851042
2,97,13,22.5462666954876
2,98,3,11.0082956956632
2,98,15,15.4116139739285
2,98,7,14.3107844043622
2,98,6,8.80663655653056
2,98,5,12.1158413635463
2,98,13,16.5124435434948
2,98,14,19.8149322521938
2,98,4,11.0135577872959
2,98,11,14.3107844043622
2,98,1,20.9260499485785
2,98,12,12.1091252652295
2,98,9,8.8110753854401
2,98,2,20.9157618217601
2,98,8,3.30248870869896
2,98,10,14.3107844043622
2,99,2,21.2013427377795
2,99,14,14.8409399164457
2,99,13,21.2013427377795
2,99,15,20.1412756008905
2,99,8,8.4805370951118
2,99,6,13.7808727795567
2,99,10,8.4805370951118
2,99,7,13.7808727795567
2,99,9,6.36360866953009
2,99,3,8.4805370951118
2,99,12,10.6006713688898
2,99,5,7.42458558215972
2,99,11,5.30033568444488
2,99,1,19.0905942035313
2,99,4,7.42401702799253
2,100,5,8.63180117287157
2,100,3,6.47026227051861
2,100,12,8.62701636069148
2,100,4,6.47335513011255
2,100,9,6.47352349142109
2,100,10,11.8621474959508
2,100,8,2.15675409017287
2,100,6,8.62701636069148
2,100,2,16.1756556762965
2,100,7,7.54863931560505
2,100,1,6.47344488845788
2,100,11,9.70539340577792
2,100,15,7.54863931560505
2,100,13,11.8621474959508
2,100,14,10.7837704508644
2,101,11,10.0452713375874
2,101,1,7.81683190165434
2,101,8,1.11614125973193
2,101,14,7.81298881812354
2,101,2,7.81298881812354
2,101,15,7.81298881812354
2,101,10,3.3484237791958
2,101,13,10.0452713375874
2,101,4,5.58337394029383
2,101,12,5.58070629865967
2,101,3,7.81298881812354
2,101,6,4.46456503892774
2,101,5,3.35028091939502
2,101,7,3.3484237791958
2,101,9,3.35011149279419
2,102,3,3.31683113545415
2,102,13,2.21122075696944
2,102,12,2.21122075696944
2,102,6,5.52805189242359
2,102,8,1.10561037848472
2,102,4,3.3184166187885
2,102,11,4.42244151393887
2,102,2,8.84488302787774
2,102,15,5.52805189242359
2,102,9,3.31850292534097
2,102,10,1.10561037848472
2,102,7,6.6336622709083
2,102,5,2.2124471689256
2,102,14,3.31683113545415
2,102,1,1.10615421044659
2,103,12,1.03006540720783
2,103,10,3.0901962216235
2,103,5,3.09191014077027
2,103,3,1.03006540720783
2,103,14,9.27058866487051
2,103,15,2.06013081441567
2,103,13,4.12026162883134
2,103,6,1.03006540720783
2,103,7,1.03006540720783
2,103,9,3.09175378020295
2,103,11,2.06013081441567
2,103,2,4.12026162883134
2,103,4,3.09167337086902
2,104,6,2.00569635088241
2,104,14,5.01424087720602
2,104,4,1.00332754837402
2,104,15,1.0028481754412
2,104,13,3.00854452632361
2,104,10,1.0028481754412
2,104,12,2.00569635088241
2,105,13,1.0028481754412
2,105,12,1.0028481754412
2,105,5,1.00340438629835
2,105,11,1.0028481754412
2,105,3,2.00569635088241
2,105,6,3.00854452632361
2,105,14,1.0028481754412
2,106,3,1.0028481754412
2,106,12,1.0028481754412
2,106,7,1.0028481754412
2,106,15,2.00569635088241
2,107,5,1.00340438629835
2,107,14,1.0028481754412
2,107,2,1.0028481754412
2,107,12,1.0028481754412
2,110,6,1.0028481754412
2,110,14,1.0028481754412
6,0,826,22.2816333088763
6,0,412,260.970073023026
6,0,98,65.7272875187851
6,0,112,24.2659012938265
6,0,672,5.05269137553634
6,0,371,230.516102166295
6,0,277,4.08816998066164
6,0,742,5.04115555047804
6,0,140,5.08962820000187
6,0,105,16.2248676330897
6,0,547,21.2458631510147
6,0,735,7.05761777066925
6,0,154,2.02883315405742
6,0,539,468.708625265131
6,0,399,3.02469333028682
6,0,476,9.16518521165224
6,0,693,9.07407999086047
6,0,553,5.04115555047804
6,0,175,16.1544505087251
6,0,392,15.2810027623866
6,0,505,16.2719733942387
6,0,434,274.72452105918
6,0,638,254.078749252354
6,0,868,21.2941877149419
6,0,42,8.12157149824856
6,0,126,60.6460141575618
6,0,714,21.2359930336141
6,0,119,15.1494519893232
6,0,700,7.08917194848149
6,0,651,5.0661530160176
6,0,315,17.2047301149963
6,0,861,77.9015905635203
6,0,679,14.1152355413385
6,0,210,22.3188551327997
6,0,217,15.1826197152598
6,0,623,80.7311104962509
6,0,189,4.06604907644307
6,0,462,13.3580964701556
6,0,791,56.5997947744296
6,0,21,2.02242808474799
6,0,336,3.02469333028682
6,0,168,4.08375962240406
6,0,413,52.4443504407738
6,0,483,29.4106945586125
6,0,760,199.704672676231
6,0,84,9.08869203593432
6,0,329,8.13558244457551
6,0,280,24.4190908129768
6,0,56,153.945730701602
6,0,14,7.11484169853954
6,0,763,96.1224436791998
6,0,602,10.1828469666351
6,0,644,18.3502553044573
6,0,343,4.03292444038243
6,0,224,31.2986549014791
6,0,568,160.357756483827
6,0,294,9.106661965693
6,0,798,3.03703901734922
6,0,658,412.152883979752
6,0,749,146.615191825308
6,0,630,1.00823111009561
6,0,203,16.2956983857227
6,0,63,18.223714353002
6,0,161,8.10679227609869
6,0,420,47.7938658986917
6,0,574,4.05176988169263
6,0,532,48.6314230944434
6,0,7,7.07078496800259
6,0,274,384.600528770194
6,0,833,22.2382521654593
6,0,707,7.11155153092546
6,0,252,184.143011745174
6,0,270,161.573443398469
6,0,490,489.554853085809
6,0,351,4.09991654072101
6,0,455,13.3265805364055
6,0,515,240.467391923523
6,0,385,8.0802265080033
6,0,840,188.224543256205
6,0,616,2.04004657364374
6,0,686,14.1329238064279
6,0,518,4.04060620122125
6,0,322,5.13182381577441
6,0,406,5.04115555047804
6,0,812,1.00823111009561
6,0,364,83.0837832032522
6,0,511,3.07387533565734
6,0,560,441.429969517955
6,0,595,55.9995819729631
6,0,784,8.12935950187324
6,0,609,23.3024341445512
6,0,134,50.6061947152235
6,0,655,3.03585456028788
6,0,77,18.2486481322288
6,0,581,54.5576309253052
6,0,231,5.07514086879587
6,0,448,5.07640838649537
6,0,301,11.1298703749207
6,0,770,47.4761029695491
6,0,525,48.8103038084798
6,0,497,58.7642592073384
6,0,875,12.1687084270499
6,0,665,19.1563910918165
6,0,70,17.2582518520014
6,0,196,12.1139346912239
6,0,49,40.4912905892741
6,0,805,295.724975450026
6,0,469,29.4805260454948
6,0,778,48.4349903112047
6,0,588,22.2671131916784
6,0,266,20.259589025469
6,0,91,277.979914604516
6,0,854,16.2256427568132
6,0,35,255.93086044683
6,0,648,91.2027530717758
6,0,441,447.866514288675
6,0,427,996.059148913758
6,0,357,301.392373218774
6,0,147,12.133390698318
6,0,245,49.826130989241
6,0,238,20.2880287025359
6,0,756,126.6219318515
6,0,728,20.25358377045
6,0,819,1.01141164987509
6,0,410,67.050853767984
6,0,260,231.532507208001
6,0,182,35.3602034763436
6,0,287,4.12321379352532
6,0,882,79.7658184631642
6,0,308,2.01646222019122
6,0,408,123.735526115685
6,0,847,4.03292444038243
6,0,28,428.97219699072
6,1,134,1.02106636036087
6,1,413,1.01745604784059
6,1,602,1.02728159554803
6,1,427,55.3133767357595
6,1,98,1.0201232450335
6,1,791,3.05892180080314
6,1,280,4.10580699326702
6,1,840,7.14630649024278
6,1,679,1.01713918205179
6,1,408,5.11593329733113
6,1,84,1.01877708733689
6,1,658,18.3889414271856
6,1,469,3.07665483413108
6,1,490,23.5181066764762
6,1,260,13.2598965283224
6,1,595,2.05434028090933
6,1,854,2.04612524309585
6,1,868,1.02296805988589
6,1,371,11.2196522443315
6,1,574,2.04378433776761
6,1,112,1.02001245657736
6,1,364,4.0886759647752
6,1,588,1.02108413039846
6,1,826,1.02174996710188
6,1,497,1.02212865246129
6,1,357,10.2031972983806
6,1,351,1.03403518175364
6,1,252,7.18447433353995
6,1,147,1.02004945152833
6,1,412,7.14314278938991
6,1,266,2.0438589529455
6,1,560,22.6264744683149
6,1,287,1.03991095478429
6,1,294,2.04158277474667
6,1,63,1.02137373318439
6,1,218,1.02010460240762
6,1,35,10.2052212833355
6,1,532,1.02210622092236
6,1,441,14.2788487278468
6,1,623,1.01805497363226
6,1,315,1.02098469880812
6,1,770,2.03810939680433
6,1,410,2.04979610132677
6,1,119,1.01888684387662
6,1,28,18.371985083812
6,1,539,13.2479477875224
6,1,525,3.0775974869708
6,1,420,2.05175069361121
6,1,665,1.01713918205179
6,1,735,3.05141754615536
6,1,778,1.01797771394136
6,1,515,11.2122355174056
6,1,56,4.0869972286451
6,1,105,2.04602749656952
6,1,274,19.4511175509843
6,1,238,1.02336402404721
6,1,70,1.0241608529338
6,1,91,14.3288448593515
6,1,648,2.04463469032082
6,1,707,1.02491207973122
6,1,217,3.06335268649234
6,1,434,10.227003970412
6,1,875,2.04603719857816
6,1,638,9.19088688866708
6,1,760,7.15880167326836
6,1,749,3.06021906115425
6,1,462,2.07324921399061
6,1,270,7.1312937883122
6,1,756,8.17540355760939
6,1,805,15.3255723439602
6,1,203,1.02747978371775
6,1,126,5.09848689594871
6,1,581,1.01925308405813
6,1,861,7.14453437879286
6,1,175,1.01857379302788
6,1,568,5.11944851091894
6,1,763,3.06226480568503
6,1,882,7.13030430595388
6,2,568,5.1627321727181
6,2,364,7.21567822759612
6,2,49,1.02986034256692
6,2,385,1.02756725192589
6,2,833,2.05676499450173
6,2,616,1.03773578594788
6,2,412,9.26168950564634
6,2,182,2.05567007397203
6,2,56,5.15193971507204
6,2,623,6.15997424889446
6,2,35,12.349804664345
6,2,868,1.0316169999897
6,2,749,3.08609245095235
6,2,588,1.02971714234778
6,2,805,14.4248031575302
6,2,441,24.6849820057435
6,2,784,1.03381552422863
6,2,547,3.08782761278967
6,2,270,6.16421751491947
6,2,427,51.6491088484745
6,2,134,1.02969922206894
6,2,28,10.2929531338075
6,2,434,11.3448178153457
6,2,126,1.02831866650305
6,2,686,1.0270242274637
6,2,875,1.03166796669094
6,2,161,1.03094563658999
6,2,238,1.03201631192935
6,2,778,1.0265844619134
6,2,252,7.24521727422866
6,2,140,1.03560171391142
6,2,203,2.07233373864517
6,2,791,3.08478422258815
6,2,756,4.12226227901331
6,2,490,17.5299169114274
6,2,735,1.02573884044559
6,2,763,5.14692581957251
6,2,658,22.665396533861
6,2,260,7.20031073469859
6,2,189,1.03416380012071
6,2,539,23.6368450285952
6,2,581,2.05574122993357
6,2,196,1.0270242274637
6,2,371,11.3145116090096
6,2,91,11.3535648859484
6,2,515,14.3907682233702
6,2,70,1.03281987780567
6,2,648,2.06192156726663
6,2,266,2.06113927122506
6,2,532,2.06149574878485
6,2,7,1.0276525323121
6,2,274,18.5831733829278
6,2,105,1.03166307467259
6,2,392,5.18211810016785
6,2,329,1.03460689958489
6,2,175,1.0271855807001
6,2,217,2.05950171354135
6,2,469,2.06844478953014
6,2,287,1.04870314284363
6,2,525,2.0690785380199
6,2,630,2.05147768089119
6,2,840,7.20672673132482
6,2,413,5.13029192627851
6,2,224,3.08149836250747
6,2,770,2.05534110401904
6,2,595,3.10756382430855
6,2,98,1.02874813293642
6,2,315,1.02961687008811
6,2,882,3.08168110823753
6,2,21,2.05754714148554
6,2,357,13.3763016266238
6,2,665,1.02573884044559
6,2,408,2.06367489555004
6,2,410,4.13425323343364
6,2,861,3.08783127304888
6,2,497,5.15385247792215
6,2,638,17.507343367822
6,2,560,22.817775673221
6,2,760,6.18799504972291
6,2,77,2.06283691500465
6,3,756,5.09026964746846
6,3,274,11.2185109075746
6,3,35,6.09993557713426
6,3,410,1.02101527388174
6,3,14,1.02150163017496
6,3,182,2.03071309383132
6,3,252,5.11232592814446
6,3,861,1.01678109360648
6,3,686,2.02911116214547
6,3,648,2.03688869051392
6,3,658,9.15963790521429
6,3,119,2.0300536805233
6,3,413,2.02720292945465
6,3,412,10.1658304825881
6,3,260,5.08063925020322
6,3,854,1.01918679820087
6,3,532,1.01823402085289
6,3,91,6.11766888103516
6,3,126,6.09500582940526
6,3,483,1.01924630407144
6,3,56,3.05363537772708
6,3,427,34.6950007235575
6,3,812,1.01328579936926
6,3,588,1.0172158024696
6,3,371,9.14493856377433
6,3,760,6.11286934179822
6,3,581,3.04617507887975
6,3,574,1.01802077974015
6,3,638,8.13872680661
6,3,315,1.01711674757104
6,3,778,2.02824230904252
6,3,539,13.1977585769559
6,3,840,4.06813317322093
6,3,420,1.02198886758471
6,3,525,2.0439587716543
6,3,357,16.263268764861
6,3,455,1.03026094807004
6,3,826,1.01787911668281
6,3,770,3.0455821766353
6,3,245,2.04391552947164
6,3,134,1.01719809975293
6,3,602,2.04677957764333
6,3,408,8.15448292965999
6,3,515,9.13889332185372
6,3,434,7.13178162174937
6,3,112,1.01614818863302
6,3,518,1.01521586755854
6,3,63,1.01750430810935
6,3,441,8.12843085648058
6,3,560,11.2703775811123
6,3,547,1.01677988833261
6,3,266,1.0180579459911
6,3,490,9.16787326884041
6,3,105,1.01913811009169
6,3,448,1.02037171405017
6,3,28,5.08399547370642
6,3,322,1.03151036410612
6,3,49,1.01735726415829
6,3,21,1.01628368634965
6,3,280,1.02256308542656
6,3,749,2.03241704599471
6,3,798,1.01742165977485
6,3,497,3.05476910223306
6,3,505,2.04419396046669
6,3,595,1.02327875597054
6,3,568,3.06003223644501
6,3,791,2.0315554821661
6,3,218,1.01623998537326
6,3,805,10.1783414353813
6,3,882,1.01475592747861
6,3,763,4.06755141775794
6,3,270,5.07448373293034
6,3,168,1.02605830944535
6,3,623,4.05679248607022
6,4,413,1.03046109410358
6,4,756,3.10496285537058
6,4,134,1.03411755336548
6,4,196,1.03143108063913
6,4,826,1.03480989791617
6,4,760,6.21454708706068
6,4,875,2.07218949132809
6,4,49,1.03427936521461
6,4,412,5.1674613573972
6,4,805,7.24334923700908
6,4,270,4.12711168356721
6,4,595,1.04029935151487
6,4,490,8.28476985654422
6,4,56,2.0696184590805
6,4,364,5.17617138971169
6,4,371,7.23103881238022
6,4,868,1.03604356027003
6,4,568,4.14790793172032
6,4,357,13.4336979330813
6,4,35,2.0671327300111
6,4,28,6.20227146928504
6,4,91,8.29256861187984
6,4,210,2.07307712871996
6,4,434,4.14308990471639
6,4,638,2.06852535774641
6,4,778,1.030989428101
6,4,840,6.20370003376629
6,4,539,13.4172820543265
6,4,560,7.29135411261863
6,4,483,1.03619982626705
6,4,260,4.13211800708549
6,4,7,1.03206208147769
6,4,427,25.9353648770243
6,4,238,2.07288917123062
6,4,408,3.108794861921
6,4,515,4.12929071415074
6,4,648,3.1061535844744
6,4,112,2.06610035732701
6,4,714,1.03321216676309
6,4,252,1.0394722487397
6,4,441,14.4613598925128
6,4,105,1.03608983265455
6,4,861,3.10108083297838
6,4,791,3.0980207079439
6,4,511,1.04689042495958
6,4,42,1.03725686332887
6,4,274,4.14731373991964
6,4,70,1.03725159950847
6,4,245,1.03895638771657
6,4,126,2.0654621479611
6,4,644,3.12483501704728
6,4,770,3.09624053548724
6,4,98,2.06632476641863
6,4,623,2.06213535063887
6,4,410,5.18999110021845
6,4,497,3.1055802708096
6,4,658,7.24266180008293
6,4,882,1.03163475948509
6,4,707,2.07602485686002
6,4,266,1.03499170176224
6,5,357,11.2433085207482
6,5,581,1.02105042973401
6,5,364,3.07191443629623
6,5,532,2.04781719561038
6,5,203,1.02929163631373
6,5,182,3.0630452634668
6,5,638,4.0920418007127
6,5,568,2.05139044809672
6,5,623,1.01985020656635
6,5,763,2.04510985852179
6,5,126,2.04299101666677
6,5,756,1.02372750280414
6,5,280,1.02826178808037
6,5,427,14.3657930529602
6,5,399,1.01893280008368
6,5,609,3.07170961195957
6,5,301,1.02254603696341
6,5,277,2.06578156729293
6,5,28,10.2246567490849
6,5,274,5.12774146110499
6,5,35,5.11160855917809
6,5,408,1.02499094158886
6,5,875,1.02482258505526
6,5,434,7.17152675183816
6,5,840,5.11350589325775
6,5,42,1.02597205949704
6,5,760,1.02448935250404
6,5,462,1.03845258552589
6,5,882,2.04082224231486
6,5,770,1.02085169424579
6,5,175,1.02036994084543
6,5,560,5.15144860856331
6,5,854,1.02486668494273
6,5,868,1.02477195653115
6,5,270,2.04110545008813
6,5,749,3.06561543579646
