"PROV","DEPRE","EDAD","N"
6,294,90,69.7848674763471
6,294,91,55.2202791384285
6,294,92,43.8350707911159
6,294,93,36.9918338589546
6,294,94,30.5826075286855
6,294,95,22.4171522512246
6,294,96,12.364255519023
6,294,97,7.35799369254513
6,294,98,3.02798094343421
6,294,99,1.30203180567671
6,301,0,736.594759573855
6,301,1,761.027164987043
6,301,2,768.151606104233
6,301,3,787.150115750072
6,301,4,776.926341491506
6,301,5,785.580323639505
6,301,6,793.067024474518
6,301,7,816.694408292542
6,301,8,826.716927152318
6,301,9,823.094329974086
6,301,10,808.040426144544
6,301,11,812.22653843939
6,301,12,834.042623668298
6,301,13,863.385660811978
6,301,14,889.709866973798
6,301,15,887.818066225166
6,301,16,860.890093866974
6,301,17,843.50162741146
6,301,18,812.749802476245
6,301,19,785.097310682407
6,301,20,732.40864727901
6,301,21,697.67196544774
6,301,22,661.284989346386
6,301,23,655.368080621941
6,301,24,652.953015836453
6,301,25,666.718885113735
6,301,26,674.205585948748
6,301,27,682.537559458681
6,301,28,706.486951914771
6,301,29,733.213668874172
6,301,30,725.92822343795
6,301,31,740.740620788943
6,301,32,730.275340051828
6,301,33,752.493936078318
6,301,34,752.654940397351
6,301,35,738.245053843939
6,301,36,736.313002015548
6,301,37,725.042699683271
6,301,38,721.017591707458
6,301,39,680.162745752951
6,301,40,641.038696228045
6,301,41,583.680907572704
6,301,42,551.198286207889
6,301,43,512.194989922257
6,301,44,524.391067088972
6,301,45,529.704209617046
6,301,46,545.241126403686
6,301,47,549.185732219983
6,301,48,550.393264612727
6,301,49,555.424649582494
6,301,50,550.594520011517
6,301,51,553.371844514829
6,301,52,533.28655571552
6,301,53,517.820078318457
6,301,54,508.813899222574
6,301,55,522.227571551972
6,301,56,557.507642959977
6,301,57,562.6295928592
6,301,58,561.281181687302
6,301,59,553.049835876764
6,301,60,570.770373740282
6,301,61,590.23177080334
6,301,62,591.841813993665
6,301,63,580.189126403686
6,301,64,570.941440829254
6,301,65,558.805740282177
6,301,66,544.083907860639
6,301,67,494.363761589404
6,301,68,480.175255974662
6,301,69,459.425824359344
6,301,70,429.549460408868
6,301,71,395.658051252519
6,301,72,368.146438237835
6,301,73,363.054676648431
6,301,74,342.768132450331
6,301,75,316.222545349842
6,301,76,305.616385833573
6,301,77,291.548633458105
6,301,78,288.761246184855
6,301,79,271.875918226317
6,301,80,274.924937517996
6,301,81,263.694886265476
6,301,82,248.912677224302
6,301,83,228.857576734811
6,301,84,215.806164123236
6,301,85,190.508360495249
6,301,86,162.201788655341
6,301,87,122.806044342067
6,301,88,105.679209904981
6,301,89,92.7888016124388
6,301,90,77.2116337460409
6,301,91,59.3099660236107
6,301,92,40.5227745465016
6,301,93,35.3102597178232
6,301,94,27.3002948459545
6,301,95,20.4676740570112
6,301,96,14.1281289951051
6,301,97,8.39235012957098
6,301,98,3.83391534696228
6,301,99,0.895586524618485
6,308,0,121.589957386364
6,308,1,114.931363636364
6,308,2,119.814332386364
6,308,3,125.585113636364
6,308,4,132.72796875
6,308,5,130.427727272727
6,308,6,122.558480113636
6,308,7,118.361548295455
6,308,8,123.688423295455
6,308,9,133.454360795455
6,308,10,138.377684659091
6,308,11,136.359928977273
6,308,12,131.880511363636
6,308,13,146.448707386364
6,308,14,142.897457386364
6,308,15,148.345397727273
6,308,16,134.786079545455
6,308,17,138.175909090909
6,308,18,133.978977272727
6,308,19,136.803835227273
6,308,20,127.562514204545
6,308,21,123.648068181818
6,308,22,114.406747159091
6,308,23,119.168650568182
6,308,24,125.907954545455
6,308,25,124.374460227273
6,308,26,117.271960227273
6,308,27,113.882130681818
6,308,28,127.441448863636
6,308,29,132.082286931818
6,308,30,125.948309659091
6,308,31,106.255014204545
6,308,32,93.7852840909091
6,308,33,90.2340340909091
6,308,34,96.4890767045455
6,308,35,101.896661931818
6,308,36,106.335724431818
6,308,37,107.304247159091
6,308,38,108.272769886364
6,308,39,99.3542897727273
6,308,40,91.9289488636364
6,308,41,88.6601846590909
6,308,42,101.856306818182
6,308,43,106.012883522727
6,308,44,112.832897727273
6,308,45,108.393835227273
6,308,46,110.492301136364
6,308,47,110.492301136364
6,308,48,106.941051136364
6,308,49,102.54234375
6,308,50,96.4487215909091
6,308,51,93.9467045454545
6,308,52,91.9693039772727
6,308,53,85.7142613636364
6,308,54,84.2614772727273
6,308,55,93.6440411931818
6,308,56,100.615387073864
6,308,57,96.8724502840909
6,308,58,83.5350852272727
6,308,59,87.0258025568182
6,308,60,93.6541299715909
6,308,61,96.7211186079546
6,308,62,87.5605078125
6,308,63,81.9309694602273
6,308,64,78.6924715909091
6,308,65,75.7566370738636
6,308,66,74.354296875
6,308,67,76.0088565340909
6,308,68,79.7618821022727
6,308,69,82.1630113636364
6,308,70,75.9886789772727
6,308,71,74.4047407670455
6,308,72,62.8833558238636
6,308,73,51.3518821022727
6,308,74,40.7990198863636
6,308,75,46.1460724431818
6,308,76,57.5060369318182
6,308,77,54.4995809659091
6,308,78,51.0391299715909
6,308,79,43.4019247159091
6,308,80,42.9479296875
6,308,81,31.4769886363636
6,308,82,23.3656107954545
6,308,83,21.4386541193182
6,308,84,23.3857883522727
6,308,85,23.52703125
6,308,86,21.2469673295455
6,308,87,18.1295348011364
6,308,88,14.6186399147727
6,308,89,11.0169460227273
6,308,90,8.20217684659091
6,308,91,7.89951349431818
6,308,92,11.7332492897727
6,308,93,10.0585120738636
6,308,94,7.22356534090909
6,308,95,2.25988636363636
6,308,96,0.948345170454545
6,308,97,1.35189630681818
6,308,98,1.01896661931818
6,308,99,0.615415482954545
6,315,0,1066.13257710032
6,315,1,1028.40014179369
6,315,2,988.090464374335
6,315,3,979.875505140021
6,315,4,1038.91045728465
6,315,5,1089.52910315491
6,315,6,1099.55618574973
6,315,7,1089.89152782701
6,315,8,1074.2267281106
6,315,9,1115.0599078341
6,315,10,1102.89854661468
6,315,11,1121.01978021978
6,315,12,1075.9985820631
6,315,13,1064.2801843318
6,315,14,1042.57497341368
6,315,15,1057.27330733782
6,315,16,1066.53527118043
6,315,17,1063.03183268345
6,315,18,1016.80255228642
6,315,19,975.566678482808
6,315,20,902.51797235023
6,315,21,876.1415101028
6,315,22,824.314781992201
6,315,23,808.811059907834
6,315,24,766.326834455867
6,315,25,761.534774902517
6,315,26,758.272952853598
6,315,27,778.770081531372
6,315,28,793.589223679546
6,315,29,801.401488833747
6,315,30,806.59624246721
6,315,31,830.596809641971
6,315,32,811.911804324707
6,315,33,768.461113080468
6,315,34,720.701595179014
6,315,35,729.802481389578
6,315,36,753.682240340305
6,315,37,741.118185040766
6,315,38,736.527472527472
6,315,39,738.057710031904
6,315,40,736.003970223325
6,315,41,704.996526054591
6,315,42,684.056433888692
6,315,43,673.546118397731
6,315,44,692.754626019142
6,315,45,698.07018787664
6,315,46,694.607018787664
6,315,47,679.707337823467
6,315,48,677.371712158809
6,315,49,678.217369727047
6,315,50,650.552286423254
6,315,51,608.873449131514
6,315,52,580.604324707551
6,315,53,579.657993619284
6,315,54,576.69819213045
6,315,55,570.708117688763
6,315,56,574.855866713931
6,315,57,575.641120170152
6,315,58,583.815809996455
6,315,59,574.664587025877
6,315,60,566.993264799716
6,315,61,555.808436724566
6,315,62,536.237504431053
6,315,63,507.777100319036
6,315,64,479.900602623183
6,315,65,469.803048564339
6,315,66,466.54122651542
6,315,67,453.272456575682
6,315,68,430.822261609358
6,315,69,409.157320099256
6,315,70,393.099893654732
6,315,71,368.374477135767
6,315,72,348.924353066289
6,315,73,338.967741935484
6,315,74,333.189081885856
6,315,75,320.42367954626
6,315,76,298.245303084013
6,315,77,293.332435306629
6,315,78,290.382701169798
6,315,79,278.996526054591
6,315,80,257.603403048564
6,315,81,230.270542360865
6,315,82,213.115774548033
6,315,83,196.806664303438
6,315,84,172.675221552641
6,315,85,143.429563984403
6,315,86,112.643601559731
6,315,87,94.2404820985466
6,315,88,77.1461183977313
6,315,89,76.8642325416519
6,315,90,69.8472881956753
6,315,91,60.6557958170861
6,315,92,39.4136830911024
6,315,93,23.799220134704
6,315,94,15.3829138603332
6,315,95,16.0171570365119
6,315,96,12.5539879475363
6,315,97,7.06728110599078
6,315,98,3.06047500886211
6,315,99,1.15774548032613
6,322,0,473.538866734675
6,322,1,457.659961049801
6,322,2,444.326528795326
6,322,3,437.255769266438
6,322,4,466.468107205787
6,322,5,493.943058518038
6,322,6,516.205849948994
6,322,7,515.438167485857
6,322,8,527.438256514885
6,322,9,553.499055921358
6,322,10,567.478957618474
6,322,11,569.660791987388
6,322,12,562.67084113883
6,322,13,583.438671983678
6,322,14,595.761995734026
6,322,15,614.02475748864
6,322,16,614.26718352963
6,322,17,605.095398312158
6,322,18,552.488947417231
6,322,19,496.569340628767
6,322,20,430.993096540851
6,322,21,395.598894556246
6,322,22,384.24527496986
6,322,23,391.396843179078
6,322,24,400.528224056385
6,322,25,391.396843179078
6,322,26,400.40701103589
6,322,27,412.487908745247
6,322,28,443.276015951034
6,322,29,462.791312250765
6,322,30,472.205523509227
6,322,31,465.013550959844
6,322,32,456.488235185013
6,322,33,443.356824631364
6,322,34,442.629546508393
6,322,35,449.2154539553
6,322,36,446.791193545396
6,322,37,465.45799870166
6,322,38,463.558994713901
6,322,39,462.67009923027
6,322,40,422.952632848001
6,322,41,399.639328572753
6,322,42,380.568480014838
6,322,43,377.699771863118
6,322,44,371.679525178522
6,322,45,371.437099137531
6,322,46,378.225028285264
6,322,47,391.679673560234
6,322,48,387.316004822406
6,322,49,387.19479180191
6,322,50,380.447266994343
6,322,51,389.134200129834
6,322,52,397.659515904665
6,322,53,381.69980153946
6,322,54,369.527994064732
6,322,55,359.911761105444
6,322,56,374.164392098674
6,322,57,384.194769544654
6,322,58,370.214867847538
6,322,59,350.679369377724
6,322,60,333.77015301864
6,322,61,321.477132523417
6,322,62,318.386200500788
6,322,63,319.477117685245
6,322,64,326.406462023556
6,322,65,320.79025874061
6,322,66,304.214378187888
6,322,67,276.688921450431
6,322,68,261.981741630344
6,322,69,241.557347676899
6,322,70,231.910811462487
6,322,71,202.274227951405
6,322,72,178.708396550125
6,322,73,168.415390893072
6,322,74,174.435637577669
6,322,75,171.26389687471
6,322,76,157.455713623296
6,322,77,138.85961606232
6,322,78,144.50612260039
6,322,79,140.586901604377
6,322,80,128.516104980061
6,322,81,117.101878883428
6,322,82,103.404807567467
6,322,83,95.9300046369285
6,322,84,75.2126792172865
6,322,85,69.3439488083094
6,322,86,67.5762589260873
6,322,87,59.5863006584438
6,322,88,47.7983344152833
6,322,89,40.4245423351572
6,322,90,38.3033144764908
6,322,91,32.4446851525549
6,322,92,25.3133191134193
6,322,93,18.272862839655
6,322,94,19.777924510804
6,322,95,16.9698228693314
6,322,96,12.9899953630715
6,322,97,6.62631178707224
6,322,98,2.57577668552351
6,322,99,0.75758137809515
6,329,0,764.132299012694
6,329,1,743.88293370945
6,329,2,749.909530525892
6,329,3,785.104855933911
6,329,4,834.8041910135
6,329,5,847.21898045537
6,329,6,834.080999395527
6,329,7,805.153334676607
6,329,8,828.857948821277
6,329,9,830.585573241991
6,329,10,814.595003022365
6,329,11,765.980455369736
6,329,12,761.279709852912
6,329,13,807.805037275841
6,329,14,821.666209953657
6,329,15,797.680354624219
6,329,16,733.075236751964
6,329,17,710.535764658473
6,329,18,729.820874471086
6,329,19,758.105702196252
6,329,20,778.355067499496
6,329,21,754.529921418497
6,329,22,729.660165222648
6,329,23,700.290550070522
6,329,24,697.156719725972
6,329,25,701.736933306468
6,329,26,691.813137215394
6,329,27,709.973282288938
6,329,28,702.178883739674
6,329,29,692.576506145477
6,329,30,662.764940560145
6,329,31,639.261212976023
6,329,32,639.421922224461
6,329,33,614.511988716502
6,329,34,610.735321378199
6,329,35,591.651098126133
6,329,36,597.637517630465
6,329,37,590.566310699174
6,329,38,584.78077775539
6,329,39,566.942051178723
6,329,40,540.866975619585
6,329,41,532.228853516018
6,329,42,512.903566391295
6,329,43,521.019383437437
6,329,44,503.743139230304
6,329,45,495.145194438847
6,329,46,476.221680435221
6,329,47,459.869514406609
6,329,48,468.306749949627
6,329,49,481.886681442676
6,329,50,491.047108603667
6,329,51,478.672496473907
6,329,52,455.570542010881
6,329,53,444.55191416482
6,329,54,442.884555712271
6,329,55,425.075962119686
6,329,56,406.634575861374
6,329,57,392.944156760024
6,329,58,398.147118678219
6,329,59,400.246383235946
6,329,60,391.678571428571
6,329,61,376.652256699577
6,329,62,366.949435825106
6,329,63,354.63508966351
6,329,64,340.331966552488
6,329,65,314.718930082611
6,329,66,296.639139633286
6,329,67,270.694640338505
6,329,68,263.342192222446
6,329,69,267.380012089462
6,329,70,264.246181744912
6,329,71,260.107918597622
6,329,72,236.403304452952
6,329,73,219.840207535765
6,329,74,210.438716502116
6,329,75,196.326435623615
6,329,76,191.414759218215
6,329,77,180.687416884949
6,329,78,175.594942575055
6,329,79,173.365101752972
6,329,80,172.350624622204
6,329,81,169.287104573846
6,329,82,155.496242192222
6,329,83,129.491476929277
6,329,84,100.503546242192
6,329,85,85.0654140640741
6,329,86,77.6828329639331
6,329,87,71.1037981059843
6,329,88,60.3965444287729
6,329,89,47.2686076969575
6,329,90,38.5099536570623
6,329,91,29.751299617167
6,329,92,19.9580797904493
6,329,93,14.5542313117066
6,329,94,8.26648196655249
6,329,95,5.30340519846867
6,329,96,6.16721740882531
6,329,97,5.60473503929075
6,329,98,4.84136610920814
6,329,99,1.90842232520653
6,336,0,157.230497297297
6,336,1,171.319827027027
6,336,2,187.215481081081
6,336,3,196.849210810811
6,336,4,215.996248648649
6,336,5,219.04692972973
6,336,6,215.233578378378
6,336,7,215.313859459459
6,336,8,224.947589189189
6,336,9,227.677145945946
6,336,10,211.420227027027
6,336,11,202.830151351351
6,336,12,197.892864864865
6,336,13,198.896378378378
6,336,14,192.072486486486
6,336,15,198.816097297297
6,336,16,206.322378378378
6,336,17,196.648508108108
6,336,18,173.527556756757
6,336,19,161.766378378378
6,336,20,159.197383783784
6,336,21,155.424172972973
6,336,22,151.4904
6,336,23,154.621362162162
6,336,24,161.967081081081
6,336,25,150.045340540541
6,336,26,149.563654054054
6,336,27,148.158735135135
6,336,28,161.726237837838
6,336,29,171.881794594595
6,336,30,175.534583783784
6,336,31,171.962075675676
6,336,32,169.955048648649
6,336,33,170.838140540541
6,336,34,171.199405405405
6,336,35,155.343891891892
6,336,36,131.861675675676
6,336,37,123.030756756757
6,336,38,122.107524324324
6,336,39,130.898302702703
6,336,40,132.423643243243
6,336,41,137.039805405405
6,336,42,133.948983783784
6,336,43,131.620832432432
6,336,44,125.760313513514
6,336,45,126.362421621622
6,336,46,122.870194594595
6,336,47,127.325794594595
6,336,48,131.139145945946
6,336,49,125.118064864865
6,336,50,110.828032432432
6,336,51,104.365405405405
6,336,52,100.792897297297
6,336,53,107.104997297297
6,336,54,117.120062162162
6,336,55,127.014705405405
6,336,56,114.270083783784
6,336,57,95.2434675675676
6,336,58,92.0723648648649
6,336,59,111.891756756757
6,336,60,123.381986486486
6,336,61,124.556097297297
6,336,62,114.179767567568
6,336,63,106.482818918919
6,336,64,95.4542054054054
6,336,65,90.6875162162162
6,336,66,84.6363297297297
6,336,67,83.0106378378378
6,336,68,77.3508216216216
6,336,69,82.649372972973
6,336,70,78.936372972973
6,336,71,75.1932675675676
6,336,72,65.2885891891892
6,336,73,59.0266648648649
6,336,74,53.2966027027027
6,336,75,44.0141027027027
6,336,76,39.6287486486486
6,336,77,33.9990378378378
6,336,78,27.5665162162162
6,336,79,22.0471918918919
6,336,80,23.4822162162162
6,336,81,25.1079081081081
6,336,82,24.3954135135135
6,336,83,21.314627027027
6,336,84,19.2473891891892
6,336,85,17.9829621621622
6,336,86,17.5514513513513
6,336,87,17.8023297297297
6,336,88,13.5976081081081
6,336,89,10.8379459459459
6,336,90,9.91471351351351
6,336,91,8.57000540540541
6,336,92,5.95083513513514
6,336,93,2.34822162162162
6,336,94,1.93678108108108
6,336,95,1.09382972972973
6,336,96,0.662318918918919
6,336,97,0.0802810810810811
6,336,98,0
6,336,99,0
6,343,0,466.681549723264
6,343,1,500.194543831459
6,343,2,529.755343688627
6,343,3,532.255711480093
6,343,4,544.717221924656
6,343,5,572.463238707374
6,343,6,594.482606677379
6,343,7,610.694668809141
6,343,8,612.34813783253
6,343,9,612.428794858061
6,343,10,601.943381539011
6,343,11,584.602121049812
6,343,12,572.866523835029
6,343,13,569.277286198893
6,343,14,562.663410105338
6,343,15,542.942767362971
6,343,16,521.60898410998
6,343,17,522.939825031244
6,343,18,537.175790037493
6,343,19,541.329626852348
6,343,20,517.132519193001
6,343,21,485.555293697554
6,343,22,474.545609712551
6,343,23,461.761471165863
6,343,24,461.358186038207
6,343,25,436.515822174612
6,343,26,447.767477236208
6,343,27,449.824231387252
6,343,28,462.285741831816
6,343,29,474.343967148723
6,343,30,488.741246206035
6,343,31,498.581403320836
6,343,32,485.111680057133
6,343,33,464.947423674344
6,343,34,455.913836814855
6,343,35,442.766741653276
6,343,36,458.575518657383
6,343,37,464.221510444563
6,343,38,454.945952508481
6,343,39,425.990080342796
6,343,40,391.791501517586
6,343,41,361.545116943403
6,343,42,337.307680771291
6,343,43,326.418982324585
6,343,44,331.218075343689
6,343,45,320.81331905017
6,343,46,331.056761292626
6,343,47,335.694540260668
6,343,48,374.127612926263
6,343,49,370.336732726299
6,343,50,363.964827709338
6,343,51,343.88122835208
6,343,52,346.946195322264
6,343,53,356.383067309409
6,343,54,363.107846813069
6,343,55,351.896520264239
6,343,56,333.879757186217
6,343,57,334.766984467059
6,343,58,355.495840028566
6,343,59,368.733674343867
6,343,60,356.856927334405
6,343,61,350.737075522228
6,343,62,354.860665952508
6,343,63,351.745288341368
6,343,64,334.353617211212
6,343,65,307.363760042849
6,343,66,286.876875557936
6,343,67,269.212986966613
6,343,68,273.709616139975
6,343,69,258.183138725228
6,343,70,239.40013390466
6,343,71,204.878926977325
6,343,72,203.316197107659
6,343,73,199.454742010355
6,343,74,219.830723085163
6,343,75,222.431912158543
6,343,76,209.385638278879
6,343,77,185.017134440279
6,343,78,167.504477771826
6,343,79,159.660582038922
6,343,80,158.279330476701
6,343,81,146.553815390109
6,343,82,140.907823602928
6,343,83,124.231983574362
6,343,84,114.855604356365
6,343,85,108.221564006427
6,343,86,97.0304017139796
6,343,87,81.8164702731655
6,343,88,59.8475129441171
6,343,89,47.2851812176397
6,343,90,41.7500928405642
6,343,91,38.2515943581503
6,343,92,30.3169594715229
6,343,93,20.7389376896983
6,343,94,15.7079557221925
6,343,95,13.651201571148
6,343,96,12.0178968041421
6,343,97,10.0518818068202
6,343,98,6.54330119621496
6,343,99,3.07504909837529
6,351,0,462.95572329278
6,351,1,488.18216854631
6,351,2,510.946512743096
6,351,3,548.887086404405
6,351,4,561.036142438505
6,351,5,582.549254950715
6,351,6,581.903457952224
